date,true_mag,true_dir,pred_online_mag,pred_online_dir,pred_lstm_mag,correct_online_dir,rolling_acc_online
2023-11-07,-0.00037677740827080086,0,-0.00041585680234596607,0,0.0003159874468110502,1,0.74
2023-11-08,-0.00011525894276376292,0,-0.0004337594069601496,0,0.0003178561746608466,1,0.74
2023-11-09,-0.0009484957125851512,0,-0.0003545253897510977,0,0.00031927964300848544,1,0.74
2023-11-10,-0.00080562595737943,0,-0.0006617849588021203,0,0.0003208744456060231,1,0.74
2023-11-13,0.0002802836109609963,1,-0.0007269804071953984,0,0.00032358092721551657,0,0.74
2023-11-14,0.0008238328913152682,1,-0.0003276835861101465,1,0.0002622507163323462,1,0.74
2023-11-15,0.0013507862490431677,1,1.913162332463036e-05,1,6.217000191099942e-05,1,0.74
2023-11-16,0.0011943014112816286,1,0.0004181052706650733,1,0.00010080018546432257,1,0.74
2023-11-17,0.0008438914403510189,1,0.0005777114395504151,1,0.00013399372983258218,1,0.74
2023-11-20,0.001174588517705244,1,0.0005275374568642967,1,0.00015839526895433664,1,0.74
2023-11-21,0.0009053023688987416,1,0.0007294772543334869,1,0.00025784349418245256,1,0.74
2023-11-22,0.0017645521107425566,1,0.000719331484598326,0,0.00027839865651912987,0,0.72
2023-11-24,0.0021695141891708847,1,0.001049396925200426,1,0.00032285149791277945,1,0.72
2023-11-27,0.0024448647689476743,1,0.001401891683091007,1,0.0003205284883733839,1,0.72
2023-11-28,0.0025537428983513077,1,0.0016230298386221526,1,0.00031848912476561964,1,0.72
2023-11-29,0.002764073202076389,1,0.0018944028893607425,1,0.0003150127886328846,1,0.74
2023-11-30,0.0029459208227906597,1,0.002090181658274258,1,0.0003136330342385918,1,0.76
2023-12-01,0.0015881395074470728,1,0.0023392099669114303,0,0.0003145716618746519,0,0.76
2023-12-04,0.0010653761340464474,1,0.0019224108545271602,1,0.0003126109077129513,1,0.78
2023-12-05,0.0006165356979064285,1,0.0015748616494474976,1,0.0003126109077129513,1,0.78
2023-12-06,0.00038848726675122514,1,0.0013064727863123244,1,0.0003126109077129513,1,0.78
2023-12-07,-0.0006339381509812281,0,0.0009734867176752514,1,0.0003126109077129513,0,0.76
2023-12-08,-0.000877596555547977,0,0.0004269649134355178,0,0.0003126109077129513,1,0.76
2023-12-11,-0.0009108523297786109,0,1.1048837201141061e-05,0,0.00031317496905103326,1,0.76
2023-12-12,-0.0010017354238338605,0,-0.000164349583764626,1,0.00031509061227552593,0,0.76
2023-12-13,0.000969200517942248,1,-0.00036586561652385936,0,0.0003185633395332843,0,0.74
2023-12-14,0.0006373824179735088,1,0.00031143591826518176,1,0.0003220778307877481,1,0.74
2023-12-15,0.0005652827380200343,1,0.000433842434395567,1,0.000322069477988407,1,0.74
2023-12-18,0.0008251647298833653,1,0.0003873758064979111,1,0.00032148536411114037,1,0.74
2023-12-19,0.0012065213063898739,1,0.0006609375782506211,1,0.00032059301156550646,1,0.74
2023-12-20,0.0011144996547414188,1,0.0008358885245181218,1,0.00032427735277451575,1,0.74
2023-12-21,0.0010560850901886187,1,0.0009475816479654301,1,0.0003264415718149394,1,0.74
2023-12-22,0.0008288934591103025,1,0.0009304534343434703,1,0.00032829935662448406,1,0.74
2023-12-26,0.0011079140142498112,1,0.0008675794540812173,1,0.0003305580758024007,1,0.74
2023-12-27,0.000753884364041113,1,0.0009398970769835093,1,0.00033515424001961946,1,0.74
2023-12-28,0.00035895129129026593,1,0.000835671668487174,1,0.00033644947689026594,1,0.76
2023-12-29,0.00018931065995930751,1,0.0006023512282738013,1,0.00033677404280751944,1,0.78
2024-01-02,-0.0008548789759238451,0,0.00044538928911657663,1,0.00033669802360236645,0,0.78
2024-01-03,-0.0007721995944670601,0,-3.273011562191628e-05,0,0.0003326769219711423,1,0.78
2024-01-04,-0.000572994425769302,0,-0.00022326044613172108,0,0.0003325982834212482,1,0.78
2024-01-05,-0.0005581201576817518,0,-0.00023003150418211515,0,0.00033442425774410367,1,0.78
2024-01-08,-0.0008268002236667682,0,-0.0003405647022383381,0,0.0003374783555045724,1,0.78
2024-01-09,-0.0008282056787444203,0,-0.0004884607656285221,1,0.00033981053275056183,0,0.76
2024-01-10,-0.001262902061134108,0,-0.0005734788836669848,0,0.00033993710530921817,1,0.78
2024-01-11,-0.00039590321859461763,0,-0.0007494185634329675,0,0.00033730349969118834,1,0.8
2024-01-12,-0.000687684528999255,0,-0.0005211418300741191,0,0.00033661388442851603,1,0.8
2024-01-16,-0.0012206037248961854,0,-0.0005336487630822636,0,0.00033398476080037653,1,0.8
2024-01-17,-0.0009832510150458162,0,-0.0008202239653802109,0,0.00033266638638451695,1,0.82
2024-01-18,-0.0010813743998695502,0,-0.0007587353310442866,0,0.00033271490246988833,1,0.82
2024-01-19,-0.0015925442551752989,0,-0.0008208409175996418,0,0.00033305276883766055,1,0.84
2024-01-22,-0.0013171990657288024,0,-0.001069999388562016,0,0.0003335164219606668,1,0.84
2024-01-23,-0.0007152265655108181,0,-0.0010769272802633922,0,0.0003350558690726757,1,0.84
2024-01-24,-0.0006225741021146369,0,-0.0008659915789653307,0,0.0003374262014403939,1,0.84
2024-01-25,-0.0006745011142618162,0,-0.0007882845431444023,0,0.0003378016990609467,1,0.84
2024-01-26,-0.00014104380628743307,0,-0.000792643957790174,0,0.0002929852344095707,1,0.86
2024-01-29,-0.00017819312328237746,0,-0.0005566005287406719,0,0.0003370900230947882,1,0.86
2024-01-30,-0.00024769438128191545,0,-0.0004666173866683075,0,0.00033494317904114723,1,0.86
2024-01-31,-0.00013419152617200059,0,-0.00046553920732740205,0,0.0003322011325508356,1,0.86
2024-02-01,-0.0007049369616669576,0,-0.0003633214928082784,0,0.0003289981104899198,1,0.86
2024-02-02,-0.001174303435992674,0,-0.0005572224292465689,0,0.00012345243885647506,1,0.86
2024-02-05,-0.0010612155401908963,0,-0.000801668928047067,0,4.422239726409316e-06,1,0.86
2024-02-06,-0.0011838418267599016,0,-0.0008422917921583629,0,-0.00016484354273416102,1,0.88
2024-02-07,-0.0007621499194860881,0,-0.000947624205652528,0,-0.0002083209401462227,1,0.88
